filename,width,height,class,xmin,ymin,xmax,ymax
armas-1519-jpg_jpg.rf.73996015b7d848821ba8e77c092af148.jpg,320,320,pistol,266,146,319,245
armas-1519-jpg_jpg.rf.73996015b7d848821ba8e77c092af148.jpg,320,320,pistol,272,1,316,49
armas-1519-jpg_jpg.rf.73996015b7d848821ba8e77c092af148.jpg,320,320,pistol,169,39,218,124
armas-1519-jpg_jpg.rf.73996015b7d848821ba8e77c092af148.jpg,320,320,pistol,49,33,89,122
armas-1519-jpg_jpg.rf.73996015b7d848821ba8e77c092af148.jpg,320,320,pistol,89,29,128,112
armas-1519-jpg_jpg.rf.73996015b7d848821ba8e77c092af148.jpg,320,320,pistol,210,1,238,32
armas-1519-jpg_jpg.rf.73996015b7d848821ba8e77c092af148.jpg,320,320,pistol,131,39,176,123
KravMagaKnifeDefenseTechniques697_jpg.rf.73902998999801a8f419191ab8230b06.jpg,320,320,knife,143,172,186,203
knife_567_jpg.rf.740e231547a9fa19db158ea70c27ba48.jpg,320,320,knife,77,237,215,311
DefenseKnifeAttack0762_jpg.rf.73b526277c0f8782b86716d46226effe.jpg,320,320,knife,136,205,179,249
armas-940-jpg_jpg.rf.73f244941b1e9adc975f8932a9b0956d.jpg,320,320,pistol,154,111,184,184
armas-2725-jpg_jpg.rf.7422aa6703c88496d303e4a0e7252cd8.jpg,320,320,pistol,7,5,315,298
KravMagaKnifeDefenseTechniques086_jpg.rf.73ab819ac3713ed94d1dfdc253cf4c39.jpg,320,320,knife,137,176,175,208
DSC_0054_JPG_jpg.rf.73e5af364409346409471039c914833e.jpg,320,320,knife,149,147,179,201
691_jpg.rf.73feab8346db091bd1b09ea84fc6b1fb.jpg,320,320,knife,84,133,109,320
armas-2594-jpg_jpg.rf.7340db146bc575fb65624f46e8c01fc6.jpg,320,320,pistol,7,1,311,317
KravMagaKnifeDefenseTechniques176_jpg.rf.738de3976471ffd2344f0952e988b389.jpg,320,320,knife,104,82,144,136
DefenseKnifeAttack0155_jpg.rf.73dac0e2a6992cdd5e06bb65982fb87e.jpg,320,320,knife,33,264,79,306
knifeDefenseTechnique116_jpg.rf.73c5fc9c2e56f800aa7720ce27912fc0.jpg,320,320,knife,167,141,191,219
armas-1388-jpg_jpg.rf.74048e6f0c7712dd5d415206b06c41d3.jpg,320,320,pistol,211,115,294,185
armas-2960-jpg_jpg.rf.73df46f8f2d22591a6527429a0756907.jpg,320,320,pistol,16,37,305,232
armas-575-jpg_jpg.rf.73f24e2f014cd3ac724df973c74bb992.jpg,320,320,pistol,0,14,315,313
sharpenKnife163_jpg.rf.748cb03ae47d150aae24154cc24b8d15.jpg,320,320,knife,144,162,207,199
knife_369_jpg.rf.7446725d6c39d820081daa720f1d57dc.jpg,320,320,knife,10,189,146,309
knife_331_jpg.rf.73ac0788963478e0353b3825bc9c9d43.jpg,320,320,knife,4,172,170,314
23_jpg.rf.7447f0b9c59b620ef3773baf6a1fb0e5.jpg,320,320,knife,148,22,212,302
knife_1168_jpg.rf.74464abe63beff5334fb8b7952159be4.jpg,320,320,knife,123,207,151,251
armas-586-jpg_jpg.rf.748355ed260a767bd00b187c0258e4c1.jpg,320,320,pistol,5,66,309,262
armas-546-jpg_jpg.rf.74565b115d059a416f970ab098b2d1a2.jpg,320,320,pistol,115,65,292,243
105_jpg.rf.752ead62e79d8210dd52e05263a09538.jpg,320,320,knife,123,203,146,260
armas-1212-jpg_jpg.rf.74f5b18fc15fe00cb2ec68e0e62dc126.jpg,320,320,pistol,8,2,303,303
DefenseKnifeAttack0509_jpg.rf.74bb92c87af7f3a5f89eb44712be1b87.jpg,320,320,knife,54,186,102,240
armas-1307-jpg_jpg.rf.742a416e6ea6b7bcf69884765b0604ef.jpg,320,320,pistol,12,17,301,305
KravMagaTraining167_jpg.rf.73cbcb172869aa2061c6b3be3b676c6c.jpg,320,320,knife,220,99,249,151
KravMagaTraining20622_jpg.rf.751cac0635b223610649f682da2e1ec9.jpg,320,320,knife,150,185,185,218
armas-1747-jpg_jpg.rf.74f7fb074bb677069ef0e22322284784.jpg,320,320,pistol,10,13,313,306
135_jpg.rf.751ac0a773600f601138dfbe21166ca6.jpg,320,320,knife,137,187,247,256
24_jpg.rf.7459bb14712110be4a723fa89759d3be.jpg,320,320,knife,115,216,129,247
1649338726-8379304_jpg.rf.7370f603d1bd3ad0a547b153726bb941.jpg,320,320,knife,178,58,216,279
armas-2475-jpg_jpg.rf.74a3f83ee35aa1918c2e558d7abd657f.jpg,320,320,pistol,7,7,315,298
armas-802-jpg_jpg.rf.746cd7092052ba1ac52c3c275c7ded25.jpg,320,320,pistol,8,66,295,253
DefenseKnifeAttack0500_jpg.rf.74a8f8a51ac45bb0f1afad006d452c57.jpg,320,320,knife,63,198,110,250
16_jpg.rf.7585a2cf3c8728b8ea8c42bfdfaae0f2.jpg,320,320,knife,157,287,189,320
KravMagaTraining4035_jpg.rf.7540305abca87d52192e61bbff911b80.jpg,320,320,knife,143,201,172,241
KravMagaTraining493_jpg.rf.74bab67506aa270c1fe1df940a2be202.jpg,320,320,knife,94,196,124,222
knife_257_jpg.rf.7526088dd0d43cc7f52bb452d9dfb03c.jpg,320,320,knife,77,3,317,281
223_jpg.rf.74fcdec6b131a386d1ac32c0444a06ee.jpg,320,320,knife,154,183,181,320
307_jpg.rf.74f0adc52546e70e32e647c256ebb7c2.jpg,320,320,knife,166,32,259,149
armas-2145-jpg_jpg.rf.755ad2092a2f1ec2d2a55003730eb9f9.jpg,320,320,pistol,231,73,318,149
19_jpg.rf.75575075a7a7b68acda5f4d3717e13e7.jpg,320,320,knife,137,137,219,193
334_jpg.rf.7586d72f37ccfe11a39f046ff3928116.jpg,320,320,knife,162,74,280,160
knife_391_jpg.rf.755f205740b71d3b3662d501586fd1f1.jpg,320,320,knife,160,115,314,179
74_jpg.rf.74a2498ea05e9d4284fc6151772e5670.jpg,320,320,knife,5,21,297,310
2022-04-15_59_jpg.rf.761895b22fc701478ea1f81ecfa36c19.jpg,320,320,knife,117,250,133,268
armas-2634-jpg_jpg.rf.7587335754b2fbcba6f76722783b8ba3.jpg,320,320,pistol,32,16,312,309
KravMagaTraining340_jpg.rf.75d7bb4376e0effe87f7d63b31c0eeef.jpg,320,320,knife,165,148,185,210
256_jpg.rf.75b8a89e99879902703429a93961cad2.jpg,320,320,knife,147,239,171,303
armas-1234-jpg_jpg.rf.7595bb5e4fe2feef5dfc0837c5c32607.jpg,320,320,pistol,203,43,246,76
2022-04-15_90_jpg.rf.760fc4775ba31d7efd12afc006bcd794.jpg,320,320,knife,126,193,137,235
sharpenKnife303_jpg.rf.762ecb18bfce707176ec778aba620ca7.jpg,320,320,knife,100,59,296,169
knife_492_jpg.rf.759a1e881e9a8506feb9007eb8371dab.jpg,320,320,knife,111,163,301,273
knife_1072_jpg.rf.75d21e0cecf0fb9e7e24a19de696c067.jpg,320,320,knife,71,0,174,298
3307_jpg.rf.75ecf9b1eda57945fa3bcda9d8a1c3fe.jpg,320,320,knife,186,66,212,168
302_jpg.rf.7605340115a9f1368c20eacf4dd3fd75.jpg,320,320,knife,175,87,233,193
193_jpg.rf.76172b9a4c160764dcc64db4dd426fc5.jpg,320,320,knife,56,115,284,182
2022-04-15_75_jpg.rf.7613e8c62213f9b4f8544d02bc942789.jpg,320,320,knife,170,142,178,166
2022-04-15_50_jpg.rf.75ab39b8dcc33e94f6c843535f7325d7.jpg,320,320,knife,205,229,222,269
137_jpg.rf.76302cca1fd5ed64bd9a0e3b49339273.jpg,320,320,knife,188,174,266,287
DSC_00101_JPG_jpg.rf.7626294cf08fef63f96905a1c21b2bac.jpg,320,320,knife,168,175,179,219
armas-205-jpg_jpg.rf.7657e45ecbf6e484b7da95a068d337b6.jpg,320,320,pistol,0,63,127,291
armas-2056-jpg_jpg.rf.76761f878ebf561d89c12fc8239942f4.jpg,320,320,pistol,129,125,256,252
knife_427_jpg.rf.75a4643f010da951f6dd2fc2a97cd9b0.jpg,320,320,knife,12,138,163,310
130_jpg.rf.758813b1da83b9d0cd6812007589f78b.jpg,320,320,knife,186,127,240,314
DSC_00271_JPG_jpg.rf.75f7b0288fa5c8b50ec5ca2fcdeb2ef3.jpg,320,320,knife,145,151,182,174
3310_jpg.rf.768cb87951c5f8cf5ac53103d8bbfc65.jpg,320,320,knife,191,124,211,173
knife_449_jpg.rf.76553e763519c269a1f8bb44e09c773f.jpg,320,320,knife,146,100,212,318
armas-2919-jpg_jpg.rf.766884fae63fad9cf97e97461304fb31.jpg,320,320,pistol,70,97,144,168
armas-2919-jpg_jpg.rf.766884fae63fad9cf97e97461304fb31.jpg,320,320,pistol,184,103,238,160
DefenseKnifeAttack0940_jpg.rf.76b5441df35dd3f86bb870ca16263fc5.jpg,320,320,knife,198,170,229,221
armas-960-jpg_jpg.rf.769cf102fb5d4572a261e4254f15a965.jpg,320,320,pistol,248,40,305,106
301_jpg.rf.765569a5f5a89b694bc37f114a9d644e.jpg,320,320,knife,107,121,217,199
KravMagaKnifeDefenseTechniques377_jpg.rf.765aa6818ec196079846070cf1d58cbc.jpg,320,320,knife,210,94,250,169
KnifeDefenseKrav184_jpg.rf.76799a8f24406c85a468bf9c96e31bb4.jpg,320,320,knife,215,21,243,53
80_jpg.rf.7659bc6f41d404e8e88e7663ce7899f3.jpg,320,320,knife,143,278,169,302
2022-04-15_4_jpg.rf.75d037a8ac0528baf05e501962c637e9.jpg,320,320,knife,179,303,198,320
armas-1362-jpg_jpg.rf.76b91dad17fcfb6d6231ef17086e54d4.jpg,320,320,pistol,138,50,243,195
DSC_00021_JPG_jpg.rf.76df05ca743fd234118bd9fcaf74f5bd.jpg,320,320,knife,144,180,173,206
KravMagaKnifeDefenseTechniques236_jpg.rf.764004d5cd40e5b24e03a1c172f7dca7.jpg,320,320,knife,103,111,149,167
armas-881-jpg_jpg.rf.76c658adee4d3bf11c88fdbcef2b9966.jpg,320,320,pistol,141,28,180,68
armas-1930-jpg_jpg.rf.76d439bce0ff044414e8e42083efcdb3.jpg,320,320,pistol,99,49,256,268
armas-1825-jpg_jpg.rf.77617ca0ea1ca790497e9308e830c209.jpg,320,320,pistol,247,127,303,165
knife_1304_jpg.rf.76fca87ceac7df81f845c261b5ad0d62.jpg,320,320,knife,88,112,120,176
38_jpg.rf.773a3ddfa3521dc360bd9d15e4210995.jpg,320,320,knife,123,232,134,266
1649338726-477729_jpg.rf.76b21858e93e3bbacaa7722fd88109f1.jpg,320,320,knife,177,83,206,309
armas-2402-jpg_jpg.rf.76e0beb2a3f6f8768f8e28a418f56e23.jpg,320,320,pistol,12,12,316,306
DSC_00591_JPG_jpg.rf.77090098be6bdb5efd07021c086eeb8b.jpg,320,320,knife,106,170,128,250
armas-1495-jpg_jpg.rf.770c891c463deefe5d386b7f884f76f7.jpg,320,320,pistol,9,16,313,239
knife_439_jpg.rf.77129f42a62169c15b44453c953855fc.jpg,320,320,knife,1,187,319,320
knife_107_jpg.rf.76b01d0e24581a18f3afd7ddc042107c.jpg,320,320,knife,43,55,175,251
knife_114_jpg.rf.7718c6a0b08b0bab605cc3b165b88a49.jpg,320,320,knife,0,107,319,205
knife_217_jpg.rf.778e7922e4a99a8c3cd1dae2b346dd41.jpg,320,320,knife,77,54,211,207
armas-2132-jpg_jpg.rf.775369a2c26cd8857e7ae4d6165ede65.jpg,320,320,pistol,155,100,233,172
knife_1027_jpg.rf.771e172a86bbe91f9a6f0fc286de5ae4.jpg,320,320,knife,35,83,187,239
KravMagaKnifeDefenseTechniques775_jpg.rf.77b22e115027c9547e1883746a85e341.jpg,320,320,knife,128,205,172,234
1649338707-4874501_jpg.rf.7793d8e6cd8988cdff5f7c990bcc51c1.jpg,320,320,knife,123,78,217,270
KravMagaKnifeDefenseTechniques055_jpg.rf.7784eb1ac6e5bd897568e0b73c68510d.jpg,320,320,knife,141,171,175,205
armas-2152-jpg_jpg.rf.779fd47f99ea49dc1457c136f189b59b.jpg,320,320,pistol,2,137,230,318
armas-2152-jpg_jpg.rf.779fd47f99ea49dc1457c136f189b59b.jpg,320,320,pistol,57,0,317,128
armas-362-jpg_jpg.rf.7704b73fe58c5753fcdf97162bba254a.jpg,320,320,pistol,4,13,305,296
1649338717-4867623_jpg.rf.76d3db7b12981e06e0ab4d29329eacdf.jpg,320,320,knife,123,109,223,217
2022-04-15_102_jpg.rf.77d2adb4331be96a7f13cf0a5542fd55.jpg,320,320,knife,150,247,160,293
1_jpg.rf.77540ab200dd3257df0d347cfcb08c1a.jpg,320,320,knife,175,112,269,239
armas-214-jpg_jpg.rf.77c0016471020f417069337f0ecc3a29.jpg,320,320,pistol,46,59,232,178
2022-04-15_108_jpg.rf.77ca560b0dd601681aa56dd47db173cc.jpg,320,320,knife,120,253,143,273
armas-1458-jpg_jpg.rf.77588bce2d0c74ff4aa43018232bbeae.jpg,320,320,pistol,20,84,296,246
knife_1290_jpg.rf.780b387676ab09e93d15a97ced85870d.jpg,320,320,knife,115,109,135,179
4394_jpg.rf.77c3170e82bc69144c47d329d8ab7197.jpg,320,320,knife,273,99,287,160
51_jpg.rf.77ee1758a52fb30a6c90dfc42bf82f80.jpg,320,320,knife,128,180,150,232
KravMagaTraining226_jpg.rf.77d49daeb8db7964d7089b37422afac2.jpg,320,320,knife,79,183,95,273
KravMagaTraining580_jpg.rf.77898b5e176f71d565351d6b1e53fc28.jpg,320,320,knife,231,150,252,249
armas-528-jpg_jpg.rf.7821ec4e2c41880756e65ed7bf3b4a35.jpg,320,320,pistol,18,13,295,216
155_jpg.rf.77e5bea85d00d1a25d4046f550c16234.jpg,320,320,knife,14,16,133,243
armas-200-jpg_jpg.rf.77d4f1aa74afeb645a52becde8960f25.jpg,320,320,pistol,139,93,169,153
2022-04-15_110_jpg.rf.77f7c625350d8067371f8f89543e2f05.jpg,320,320,knife,170,249,196,277
1649338725-160023_jpg.rf.77dfcd86f3726b775c6873aff649846f.jpg,320,320,knife,183,83,211,312
4379_jpg.rf.7833b04a3eddff77c5106984b69d3b47.jpg,320,320,knife,230,68,252,144
knife_129_jpg.rf.7856a5db33806100f19d78ef844b60fb.jpg,320,320,knife,78,93,270,261
knife_645_jpg.rf.7871474ef1c2c8667f84bd0e9b2c1405.jpg,320,320,knife,149,79,197,250
armas-2247-jpg_jpg.rf.784ed09ee4e30708e077cf349c0a5dfe.jpg,320,320,pistol,6,2,310,309
124_jpg.rf.785a5f2fbf5cceece1d7a43c853b8787.jpg,320,320,knife,67,39,241,307
armas-2456-jpg_jpg.rf.77d7c1356ba18a31b5f1532fc23dcc08.jpg,320,320,pistol,15,21,283,301
116_jpg.rf.78823ccd6da088ea11e719c55809d195.jpg,320,320,knife,122,202,213,320
armas-2207-jpg_jpg.rf.78544e136f82291884146f222d002f76.jpg,320,320,pistol,6,7,316,281
31_jpg.rf.783a8c5ec54ddb7e75d5b6721d1baeff.jpg,320,320,knife,92,201,204,297
armas-1309-jpg_jpg.rf.78895a1d3dae5ac1bb97c5dc14ea3f72.jpg,320,320,pistol,153,96,289,297
armas-1196-jpg_jpg.rf.78b4e806f35b367859a7aefa0c623d77.jpg,320,320,pistol,5,18,306,279
DSC_00011_JPG_jpg.rf.7862807bc305df089eafc6119adba281.jpg,320,320,knife,171,168,197,187
knife_949_jpg.rf.786ee35495b295728be928be035853e3.jpg,320,320,knife,28,250,69,320
2022-04-15_70_jpg.rf.788950c40168fc39aea2b439e3578168.jpg,320,320,knife,155,237,173,257
knife_1169_jpg.rf.7890c26441ddc912669258bc47019827.jpg,320,320,knife,100,118,144,179
KravMagaTraining20046_jpg.rf.78c810d94865daf8c605edc2568a1c05.jpg,320,320,knife,28,256,64,308
47_jpg.rf.7898335c846934aaca6304f44bef31e2.jpg,320,320,knife,111,214,127,256
106_jpg.rf.78939b6148d8ffdc2b0cdba7d8c5610f.jpg,320,320,knife,123,210,145,260
knife_408_jpg.rf.78be3847397eff7ecd868106db6eebe9.jpg,320,320,knife,23,151,129,315
armas-782-jpg_jpg.rf.78a6e5e7cc823d43b4abc2836a793c56.jpg,320,320,pistol,4,1,317,318
armas-1557-jpg_jpg.rf.78ab1e5c19cc015ea532a0440e93884a.jpg,320,320,pistol,39,38,313,309
132_jpg.rf.78c3f48f85503ea12ad603e37d5fd639.jpg,320,320,knife,191,125,240,320
armas-2385-jpg_jpg.rf.78fb4aafe1d1aaa4b126f6f2c22a1272.jpg,320,320,pistol,3,2,313,272
armas-1077-jpg_jpg.rf.79305e0c5c6df7910414defafa726471.jpg,320,320,pistol,238,109,289,266
DefenseAndSurvive11_jpg.rf.78e54596649429b0d7682d5a575ae7e2.jpg,320,320,knife,105,191,139,310
260_jpg.rf.792fc0ad97ffae9a23bbed1db0b6cb38.jpg,320,320,knife,180,11,206,165
KravMagaTraining20098_jpg.rf.7931454c0391cd60bd68be892c1f7b05.jpg,320,320,knife,67,227,110,259
armas-1835-jpg_jpg.rf.793cee258f3ffe1184ed7c161af8d044.jpg,320,320,pistol,92,111,166,205
101_jpg.rf.792942f9b562e5c70163a547548da983.jpg,320,320,knife,85,169,139,220
791_jpg.rf.78942ea3fe6a4b2ecc5342ac0abd0691.jpg,320,320,knife,79,220,105,291
KravMagaKnifeDefenseTechniques730_jpg.rf.7898cddabe4d991d2c152f22c0c73f7d.jpg,320,320,knife,145,197,188,229
armas-1771-jpg_jpg.rf.78e3810c0458018a00271b320dcd2443.jpg,320,320,pistol,4,19,298,286
armas-1377-jpg_jpg.rf.79322c994a10ff5f53e8f93b5b0155b1.jpg,320,320,pistol,111,78,302,262
2022-04-15_127_jpg.rf.79260d7d79b02888b88783e3443d7ccc.jpg,320,320,knife,171,266,193,290
knife_151_jpg.rf.7951c152c1d42c55596b80732415de7c.jpg,320,320,knife,27,153,320,282
armas-911-jpg_jpg.rf.795841e08c5a0741dc3571c9b7918d7c.jpg,320,320,pistol,22,37,283,279
armas-135-jpg_jpg.rf.791aeb2b1aec7585d9baf892f7015fcf.jpg,320,320,pistol,157,138,192,192
armas-2173-jpg_jpg.rf.792306a49b28f7836627c17dd1c950d2.jpg,320,320,pistol,6,10,310,314
KravMagaTraining21067_jpg.rf.79536e6da748c44624090a3e8b8f8f4a.jpg,320,320,knife,88,188,138,230
KravMagaKnifeDefenseTechniques228_jpg.rf.797274ba7c677331b2283d9468ceecb8.jpg,320,320,knife,127,118,172,168
32_jpg.rf.796d90764ab95398dae37d8350415fbe.jpg,320,320,knife,86,208,190,310
armas-2001-jpg_jpg.rf.79740863aef40f0f9e85fa5579a42941.jpg,320,320,pistol,98,151,223,318
armas-2427-jpg_jpg.rf.79334e4429da0d7060eada42ad45afe9.jpg,320,320,pistol,66,10,260,303
DefenseKnifeAttack0756_jpg.rf.793a7075804886fe7887e05668f6a378.jpg,320,320,knife,110,259,155,287
knife_850_jpg.rf.797c5de7b30b4675ec1c1f8f979be4c7.jpg,320,320,knife,53,179,84,265
RusoClases310_jpg.rf.790f57bee5bf914c7aec144d5a34a121.jpg,320,320,knife,149,148,161,220
KravMagaTraining20042_jpg.rf.796dcd905eab7c7703c60fb1e5d7a82f.jpg,320,320,knife,25,261,60,314
knife_874_jpg.rf.7979e55f1fd3af8fe3fcdb7165ed5907.jpg,320,320,knife,25,236,65,320
armas-1305-jpg_jpg.rf.7914be245cef21f1eaa221b4f6d3630e.jpg,320,320,pistol,4,3,318,317
324_jpg.rf.795d18d6288568dbab40d8d2ced87788.jpg,320,320,knife,168,3,214,269
armas-2487-jpg_jpg.rf.7978b85c2f47a8eba1561e303c9aeb54.jpg,320,320,pistol,3,7,313,308
RealityKnifeAttacks0180_jpg.rf.79554074ce712f43f195dd8904bb6f0c.jpg,320,320,knife,143,162,165,186
armas-1554-jpg_jpg.rf.7971c9f2331deb3b318ba37bda96b7f0.jpg,320,320,pistol,121,183,155,207
knife_73_jpg.rf.79a1f75f65f6597cd3dfe205fc3e5680.jpg,320,320,knife,0,109,319,232
armas-736-jpg_jpg.rf.79d4122f4c73551061c23d6ff0522556.jpg,320,320,pistol,67,106,207,279
KravMagaKnifeDefenseTechniques777_jpg.rf.79a43749fcfb3162138c307c96a322fa.jpg,320,320,knife,126,208,169,238
DSC_0066_JPG_jpg.rf.79ab67ae1236b51e2e12c693029a343f.jpg,320,320,knife,108,240,145,274
armas-2183-jpg_jpg.rf.799d88bd0d92f871708aa85b6b3f884d.jpg,320,320,pistol,9,37,303,285
knife_553_jpg.rf.79dfdc98b16223e9b7b39121263f4c75.jpg,320,320,knife,73,70,109,122
DSC_0035_JPG_jpg.rf.798dbf590e820a1db24cc903c351d9bb.jpg,320,320,knife,112,154,121,209
armas-162-jpg_jpg.rf.79daf50132306497e2c9ddc747a0933f.jpg,320,320,pistol,61,3,92,36
knife_692_jpg.rf.79ae2aaacb8b1bbe0aa41fac05f48c3a.jpg,320,320,knife,125,88,209,206
knife_183_jpg.rf.79c97ee422347797d9d6a32d01b53d21.jpg,320,320,knife,8,18,164,90
KravMagaKnifeDefenseTechniques067_jpg.rf.79a990ee21f2a243c5813f904313f1f5.jpg,320,320,knife,135,173,172,207
armas-2651-jpg_jpg.rf.7a10a5cf3da14f827ae550251f515e9b.jpg,320,320,pistol,3,7,315,308
knife_1174_jpg.rf.79d6753c128fdec9cba35980c54c5ea8.jpg,320,320,knife,156,116,178,189
knife_1174_jpg.rf.79d6753c128fdec9cba35980c54c5ea8.jpg,320,320,knife,181,139,217,207
30_jpg.rf.7a0b924e5b53d7938f7e9f3150891374.jpg,320,320,knife,147,263,165,300
armas-308-jpg_jpg.rf.7a083bf8fab2f776c3002f92268ad3b3.jpg,320,320,pistol,102,240,143,319
armas-308-jpg_jpg.rf.7a083bf8fab2f776c3002f92268ad3b3.jpg,320,320,pistol,225,252,257,319
251_jpg.rf.7a1d3bb5918d52dbc1d4b3b56d0d7f0d.jpg,320,320,knife,136,234,158,278
armas-909-jpg_jpg.rf.7a4ecdd0e8529487f014ff764c3229fd.jpg,320,320,pistol,110,108,198,277
DefenseKnifeAttack0338_jpg.rf.7a386471217d5a1d0aaf22b2c67f67e5.jpg,320,320,knife,90,246,132,267
armas-2765-jpg_jpg.rf.7a315ec01c256ec75a1e1409337f62b0.jpg,320,320,pistol,2,7,309,303
armas-636-jpg_jpg.rf.79973ae4fd44143d4ff0b0338443db1e.jpg,320,320,pistol,93,98,133,142
armas-705-jpg_jpg.rf.79f58183fcec387c728d59595a6135ea.jpg,320,320,pistol,4,132,194,300
sharpenKnife272_jpg.rf.7a704b83f766af43b2c314d61059d851.jpg,320,320,knife,128,243,168,285
armas-1950-jpg_jpg.rf.7a398d1e06c651f3de0d1e4705eb7154.jpg,320,320,pistol,118,79,156,107
armas-2159-jpg_jpg.rf.7a16fcb06295717e3a4990f0e0fd0882.jpg,320,320,pistol,78,94,309,286
knife_101_jpg.rf.7a67840972977943d3931e9e6ba19849.jpg,320,320,knife,94,55,303,319
armas-1447-jpg_jpg.rf.7a393e22254bc1254cdaaa20df576968.jpg,320,320,pistol,36,116,253,249
armas-452-jpg_jpg.rf.79762eec0f98e3f685a4582e79f6e783.jpg,320,320,pistol,187,65,225,144
armas-1403-jpg_jpg.rf.7a7be702acb5bddbbcde1a03d59cc4a1.jpg,320,320,pistol,66,84,246,261
armas-2053-jpg_jpg.rf.79fdec3f7e1e1fdd1510da27ca2ee4ae.jpg,320,320,pistol,37,116,108,198
armas-2977-jpg_jpg.rf.7a0579ab5a3db9ba9a8ae4f45f45fea9.jpg,320,320,pistol,14,9,308,293
sharpenKnife102_jpg.rf.7a611cd5a1af2cbc78a1fc9077aee2b2.jpg,320,320,knife,20,43,87,187
sharpenKnife102_jpg.rf.7a611cd5a1af2cbc78a1fc9077aee2b2.jpg,320,320,knife,116,51,226,183
DSC_00521_JPG_jpg.rf.7a3a058ecb468abd6a2f83782bc16c4d.jpg,320,320,knife,91,139,143,165
DefenseKnifeAttack0091_jpg.rf.7a84a81af0431cb26e8219faf1d999f2.jpg,320,320,knife,140,223,166,239
knife_1227_jpg.rf.7aab16056281c43e3cf1391875c52ffe.jpg,320,320,knife,180,90,212,172
36_jpg.rf.7ac240110ff28ce13db7632e70bb3860.jpg,320,320,knife,89,209,191,309
RusoClases404_jpg.rf.7a47965e5a65f305ebbce87fea64977e.jpg,320,320,knife,115,184,150,214
DSC_00601_JPG_jpg.rf.7a23972b7402bf33e2e0d89d11c0a018.jpg,320,320,knife,84,206,150,248
knife_477_jpg.rf.7ac89cfe088f2a9837fd2067235812d9.jpg,320,320,knife,10,107,188,301
armas-2203-jpg_jpg.rf.7a57be787047648081bd68cbde7a66fa.jpg,320,320,pistol,7,16,307,293
KravMagaTraining20582_jpg.rf.7acc04e657c487ec44021ec095eae272.jpg,320,320,knife,100,244,139,274
armas-747-jpg_jpg.rf.7adf354e15c6313a92bb11ed1c1ad065.jpg,320,320,pistol,139,74,203,302
knife_1338_jpg.rf.7ab4f0dcc121918deb77f5711497e614.jpg,320,320,knife,140,172,174,219
4396_jpg.rf.7b2f92a7c90a6cdf083a387055689248.jpg,320,320,knife,277,103,289,161
knife_10_jpg.rf.7b3a68ea56429fd871f1bb16af14e9fb.jpg,320,320,knife,83,6,227,206
KravMagaTraining4278_jpg.rf.7ad08ea26c4aea8d99d674ee3c7ac0ae.jpg,320,320,knife,163,193,182,239
DSC_00451_JPG_jpg.rf.7aa6278266b1fbe01672d70c19ecd635.jpg,320,320,knife,123,140,193,170
armas-1738-jpg_jpg.rf.7b071f6e7a9a20ba6badca31e372b502.jpg,320,320,pistol,34,53,295,265
knife_289_jpg.rf.7a99507b465b2fbacc25913e5ebced57.jpg,320,320,knife,47,155,191,311
knife_289_jpg.rf.7a99507b465b2fbacc25913e5ebced57.jpg,320,320,knife,5,83,157,236
knife_1340_jpg.rf.7b1389f02b3ebb537fa3e677706f1707.jpg,320,320,knife,168,137,209,211
knife_825_jpg.rf.7b0fd903c8c5ae7591463b68853200ce.jpg,320,320,knife,51,162,81,259
armas-780-jpg_jpg.rf.7afed8e3cd24e97245ab63cc6780134c.jpg,320,320,pistol,2,45,313,292
294_jpg.rf.7b361cffa66252c84dd95fb55230ad5d.jpg,320,320,knife,103,113,230,212
DSC_00071_JPG_jpg.rf.7b4b3b6501665740ff369e64e3e8a771.jpg,320,320,knife,165,166,189,190
DefenseAndSurvive10_jpg.rf.7aaba681e9dce71e7f2c8f5c28479fc4.jpg,320,320,knife,108,190,141,307
knife_54_jpg.rf.7b5c3d2990fd30ef32ef1fafee4e901c.jpg,320,320,knife,30,39,319,195
armas-2696-jpg_jpg.rf.7ae0616c5deb7987fbde3fc145e7312c.jpg,320,320,pistol,2,1,313,317
knifeDefenseTechnique070_jpg.rf.7b3fdf7952066764f5c251db71e67f61.jpg,320,320,knife,168,96,206,207
armas-169-jpg_jpg.rf.7aa6cb7daf927eb1eb04b68294ed26e2.jpg,320,320,pistol,199,162,243,247
armas-169-jpg_jpg.rf.7aa6cb7daf927eb1eb04b68294ed26e2.jpg,320,320,pistol,235,218,305,287
armas-169-jpg_jpg.rf.7aa6cb7daf927eb1eb04b68294ed26e2.jpg,320,320,pistol,232,139,299,203
armas-2709-jpg_jpg.rf.7b886a61b1d8e04d313d62cb235852f7.jpg,320,320,pistol,3,5,309,306
armas-2659-jpg_jpg.rf.7b52ec631dca2f4838e4fd3da0876e81.jpg,320,320,pistol,3,1,313,317
38_jpg.rf.7b78555fc9192460af1d329f3830aa29.jpg,320,320,knife,80,183,214,313
KravMagaTraining20602_jpg.rf.7b9523216484d7c9f036ac583fa2a741.jpg,320,320,knife,117,246,153,268
1649338743-828021_jpg.rf.7b9b5c65a1974b119a3eb64e0cc38212.jpg,320,320,knife,116,23,162,300
KravMagaKnifeDefenseTechniques731_jpg.rf.7b9886bce61d0612e6c30e3dacdd407b.jpg,320,320,knife,136,205,179,239
